Iteration, loss, time 
0, 1.4520529508590698, 0.1372847557067871 
1, 1.383263111114502, 0.06207108497619629 
2, 1.2904424667358398, 0.06040167808532715 
3, 1.2189972400665283, 0.061635732650756836 
4, 1.1357381343841553, 0.05969715118408203 
5, 1.0619792938232422, 0.05844283103942871 
6, 0.9915001392364502, 0.05933737754821777 
7, 0.9114211201667786, 0.06318020820617676 
8, 0.8351994752883911, 0.05627703666687012 
9, 0.7807780504226685, 0.054601192474365234 
10, 0.7126327753067017, 0.05663871765136719 
11, 0.6464263200759888, 0.05603313446044922 
12, 0.5657185316085815, 0.05791163444519043 
13, 0.5089597702026367, 0.055269479751586914 
14, 0.42957067489624023, 0.05635261535644531 
15, 0.3772265911102295, 0.05651497840881348 
16, 0.3253183960914612, 0.056227922439575195 
17, 0.27825814485549927, 0.054703474044799805 
18, 0.20981299877166748, 0.05759000778198242 
19, 0.1502150297164917, 0.055603981018066406 
20, 0.10285234451293945, 0.056406259536743164 
21, 0.04398953914642334, 0.05662965774536133 
22, -0.01872992515563965, 0.05811262130737305 
23, -0.048052191734313965, 0.05728006362915039 
24, -0.1116628646850586, 0.05653572082519531 
25, -0.14349400997161865, 0.056706905364990234 
26, -0.20736920833587646, 0.05685734748840332 
27, -0.25027406215667725, 0.0552978515625 
28, -0.28506970405578613, 0.05562877655029297 
29, -0.33166682720184326, 0.05501985549926758 
30, -0.39235401153564453, 0.055658578872680664 
31, -0.42571771144866943, 0.05523180961608887 
32, -0.4667516350746155, 0.05517244338989258 
33, -0.48848360776901245, 0.055254459381103516 
34, -0.5357940793037415, 0.05495333671569824 
35, -0.5736573338508606, 0.05466485023498535 
36, -0.6123507022857666, 0.05540180206298828 
37, -0.6589357256889343, 0.05469393730163574 
38, -0.6876729130744934, 0.05543398857116699 
39, -0.7131149172782898, 0.05556178092956543 
40, -0.7592370510101318, 0.05618882179260254 
41, -0.7899370193481445, 0.05920124053955078 
42, -0.8083028197288513, 0.05797934532165527 
43, -0.8472002148628235, 0.05789756774902344 
44, -0.872926652431488, 0.055771589279174805 
45, -0.9012399315834045, 0.05784153938293457 
46, -0.9395512938499451, 0.060211896896362305 
47, -0.9612415432929993, 0.05939841270446777 
48, -0.984736979007721, 0.05781435966491699 
49, -1.009411334991455, 0.05787849426269531 
50, -1.0310883522033691, 0.059102535247802734 
51, -1.0495333671569824, 0.058474063873291016 
52, -1.0781251192092896, 0.058367013931274414 
53, -1.0966873168945312, 0.05727052688598633 
54, -1.130734920501709, 0.05798816680908203 
55, -1.1465281248092651, 0.05758166313171387 
56, -1.1719672679901123, 0.05796623229980469 
57, -1.1877353191375732, 0.05703616142272949 
58, -1.221301555633545, 0.057913780212402344 
59, -1.230210304260254, 0.05714297294616699 
60, -1.2576558589935303, 0.05748271942138672 
61, -1.2651605606079102, 0.05792880058288574 
62, -1.2882126569747925, 0.05839824676513672 
63, -1.3131420612335205, 0.05746865272521973 
64, -1.3187294006347656, 0.05771327018737793 
65, -1.3487589359283447, 0.05756545066833496 
66, -1.3632699251174927, 0.05820608139038086 
67, -1.377147912979126, 0.05853605270385742 
68, -1.3949100971221924, 0.058875322341918945 
69, -1.4034074544906616, 0.058452606201171875 
70, -1.4289026260375977, 0.05569124221801758 
71, -1.447108507156372, 0.057599544525146484 
72, -1.461179494857788, 0.057897329330444336 
73, -1.4718091487884521, 0.05776643753051758 
74, -1.4910709857940674, 0.05889749526977539 
75, -1.4965736865997314, 0.05757737159729004 
76, -1.5175714492797852, 0.0579071044921875 
77, -1.5233078002929688, 0.05768322944641113 
78, -1.5370862483978271, 0.05797433853149414 
79, -1.5530815124511719, 0.0567326545715332 
80, -1.563018798828125, 0.05708813667297363 
81, -1.5725479125976562, 0.055977821350097656 
82, -1.591874122619629, 0.05762648582458496 
83, -1.600911259651184, 0.05686807632446289 
84, -1.6080822944641113, 0.05727124214172363 
85, -1.629159927368164, 0.05783987045288086 
86, -1.6398496627807617, 0.05824422836303711 
87, -1.6458823680877686, 0.05551505088806152 
88, -1.6605305671691895, 0.05530261993408203 
89, -1.6703732013702393, 0.055252790451049805 
90, -1.6809355020523071, 0.057656049728393555 
91, -1.6908998489379883, 0.05516982078552246 
92, -1.702587366104126, 0.05660247802734375 
93, -1.7106900215148926, 0.05611729621887207 
94, -1.7168214321136475, 0.05582761764526367 
95, -1.7289851903915405, 0.05558466911315918 
96, -1.7354099750518799, 0.05530261993408203 
97, -1.7456767559051514, 0.0559391975402832 
98, -1.7482761144638062, 0.06029105186462402 
99, -1.7603785991668701, 0.05444908142089844 
100, -1.7656818628311157, 0.05580735206604004 
101, -1.7719182968139648, 0.05586385726928711 
102, -1.7775137424468994, 0.055770158767700195 
103, -1.7846624851226807, 0.05515265464782715 
104, -1.7907767295837402, 0.05574154853820801 
105, -1.7951035499572754, 0.05504870414733887 
106, -1.8057048320770264, 0.05599403381347656 
107, -1.8134822845458984, 0.055246829986572266 
108, -1.8181231021881104, 0.05602908134460449 
109, -1.8258085250854492, 0.055947065353393555 
110, -1.8310773372650146, 0.05575442314147949 
111, -1.8328118324279785, 0.05539202690124512 
112, -1.837878704071045, 0.05605745315551758 
113, -1.841052770614624, 0.05561184883117676 
114, -1.8533577919006348, 0.055922508239746094 
115, -1.8527092933654785, 0.0565948486328125 
116, -1.8620003461837769, 0.05654144287109375 
117, -1.869960069656372, 0.05599093437194824 
118, -1.869715690612793, 0.055925846099853516 
119, -1.8785406351089478, 0.05559563636779785 
120, -1.8829292058944702, 0.05618405342102051 
121, -1.8878248929977417, 0.0557711124420166 
122, -1.8891010284423828, 0.05714750289916992 
123, -1.8956447839736938, 0.05566573143005371 
124, -1.9008554220199585, 0.056096792221069336 
125, -1.9048852920532227, 0.05578017234802246 
126, -1.9075814485549927, 0.05576753616333008 
127, -1.912077784538269, 0.05629920959472656 
128, -1.9156941175460815, 0.05524849891662598 
129, -1.9205174446105957, 0.055251359939575195 
130, -1.9258379936218262, 0.05550646781921387 
131, -1.9260759353637695, 0.0552978515625 
132, -1.9299553632736206, 0.056099891662597656 
133, -1.9326562881469727, 0.055789947509765625 
134, -1.9392400979995728, 0.05642843246459961 
135, -1.9406706094741821, 0.05505776405334473 
136, -1.9476313591003418, 0.05507493019104004 
137, -1.9496456384658813, 0.055550575256347656 
138, -1.952683687210083, 0.05573701858520508 
139, -1.955052137374878, 0.055730581283569336 
140, -1.959852933883667, 0.056114912033081055 
141, -1.9609395265579224, 0.05634713172912598 
142, -1.9667927026748657, 0.055524349212646484 
143, -1.9680711030960083, 0.055742740631103516 
144, -1.9701954126358032, 0.05592966079711914 
145, -1.973077654838562, 0.05485105514526367 
146, -1.975375771522522, 0.05649423599243164 
147, -1.979398250579834, 0.055066585540771484 
148, -1.9819918870925903, 0.05516958236694336 
149, -1.9857584238052368, 0.05565237998962402 
150, -1.988562822341919, 0.056363821029663086 
151, -1.988130807876587, 0.05444931983947754 
152, -1.991166114807129, 0.055261850357055664 
153, -1.996953010559082, 0.05506777763366699 
154, -1.999239206314087, 0.05575871467590332 
155, -2.0013346672058105, 0.056005001068115234 
156, -2.001699209213257, 0.056458234786987305 
157, -2.0064611434936523, 0.056104421615600586 
158, -2.0113611221313477, 0.05565023422241211 
159, -2.012387275695801, 0.055283546447753906 
160, -2.013124942779541, 0.05615997314453125 
161, -2.0147714614868164, 0.0564274787902832 
162, -2.0171186923980713, 0.05702519416809082 
163, -2.0206551551818848, 0.056197404861450195 
164, -2.023017406463623, 0.0561518669128418 
165, -2.024615526199341, 0.055909156799316406 
166, -2.026492118835449, 0.056691884994506836 
167, -2.0274553298950195, 0.05662941932678223 
168, -2.030449867248535, 0.05661654472351074 
169, -2.031479835510254, 0.05598592758178711 
170, -2.034095048904419, 0.05740642547607422 
171, -2.0382487773895264, 0.0556793212890625 
172, -2.038090705871582, 0.055997371673583984 
173, -2.0424561500549316, 0.055821895599365234 
174, -2.043940544128418, 0.05588269233703613 
175, -2.04440975189209, 0.05582833290100098 
176, -2.0470786094665527, 0.05486011505126953 
177, -2.049976110458374, 0.05537748336791992 
178, -2.050572395324707, 0.0548710823059082 
179, -2.0543622970581055, 0.05447125434875488 
180, -2.0573081970214844, 0.05478024482727051 
181, -2.05859375, 0.05519890785217285 
182, -2.0610032081604004, 0.054822683334350586 
183, -2.0629689693450928, 0.0538330078125 
184, -2.0634756088256836, 0.054624080657958984 
185, -2.066880226135254, 0.05527925491333008 
186, -2.068131685256958, 0.05513453483581543 
187, -2.0712108612060547, 0.055709123611450195 
188, -2.0725176334381104, 0.05545663833618164 
189, -2.0770273208618164, 0.055299997329711914 
190, -2.078758955001831, 0.05611729621887207 
191, -2.0803298950195312, 0.05555915832519531 
192, -2.0837464332580566, 0.05614590644836426 
193, -2.083256244659424, 0.055962324142456055 
194, -2.0849599838256836, 0.05725741386413574 
195, -2.0869052410125732, 0.05582857131958008 
196, -2.0905041694641113, 0.05661273002624512 
197, -2.09027099609375, 0.055268049240112305 
198, -2.0931687355041504, 0.055553436279296875 
199, -2.095100164413452, 0.055156707763671875 
200, -2.0971603393554688, 0.05540204048156738 
201, -2.0987720489501953, 0.05525851249694824 
202, -2.099823474884033, 0.055916786193847656 
203, -2.1015238761901855, 0.05573725700378418 
204, -2.1056153774261475, 0.056624650955200195 
205, -2.105257034301758, 0.05601382255554199 
206, -2.1067848205566406, 0.0550534725189209 
207, -2.107177495956421, 0.05558300018310547 
208, -2.1122941970825195, 0.05622410774230957 
209, -2.1140589714050293, 0.05620121955871582 
210, -2.113689661026001, 0.056896209716796875 
211, -2.116739273071289, 0.056325435638427734 
212, -2.1175806522369385, 0.05594348907470703 
213, -2.1190688610076904, 0.05534243583679199 
214, -2.1194865703582764, 0.05608725547790527 
215, -2.1220436096191406, 0.05563664436340332 
216, -2.1243462562561035, 0.0558927059173584 
217, -2.1254172325134277, 0.05587577819824219 
218, -2.1283936500549316, 0.05664515495300293 
219, -2.12762451171875, 0.05630159378051758 
220, -2.130995273590088, 0.05585741996765137 
221, -2.1315956115722656, 0.05509614944458008 
222, -2.133726119995117, 0.055667877197265625 
223, -2.1351020336151123, 0.054399967193603516 
224, -2.1363818645477295, 0.05520749092102051 
225, -2.1374526023864746, 0.05480170249938965 
226, -2.1379733085632324, 0.0552825927734375 
227, -2.139674663543701, 0.05582165718078613 
228, -2.142796277999878, 0.06043672561645508 
229, -2.1443214416503906, 0.05575895309448242 
230, -2.144319534301758, 0.055217742919921875 
231, -2.1454038619995117, 0.05571460723876953 
232, -2.1478452682495117, 0.05619049072265625 
233, -2.1488962173461914, 0.05575704574584961 
234, -2.1498961448669434, 0.05651259422302246 
235, -2.1522459983825684, 0.05534934997558594 
236, -2.152703285217285, 0.05593562126159668 
237, -2.1538612842559814, 0.05613303184509277 
238, -2.1557717323303223, 0.05628824234008789 
239, -2.1572659015655518, 0.05535435676574707 
240, -2.1587586402893066, 0.05585026741027832 
241, -2.1589102745056152, 0.055448293685913086 
242, -2.161515235900879, 0.05651092529296875 
243, -2.162569046020508, 0.05532979965209961 
244, -2.163818359375, 0.05562329292297363 
245, -2.1645872592926025, 0.055187225341796875 
246, -2.165964365005493, 0.05476188659667969 
247, -2.1674351692199707, 0.055150747299194336 
248, -2.1691455841064453, 0.05482006072998047 
249, -2.1709084510803223, 0.05489706993103027 
250, -2.1710948944091797, 0.05539345741271973 
251, -2.1711783409118652, 0.05600476264953613 
252, -2.1731066703796387, 0.05605363845825195 
253, -2.176845073699951, 0.0550999641418457 
254, -2.1755213737487793, 0.05530142784118652 
255, -2.1773788928985596, 0.05538630485534668 
256, -2.1800718307495117, 0.056298017501831055 
