Iteration, loss, time 
0, 0.2578630745410919, 0.7040021419525146 
1, 0.22426795959472656, 0.7944619655609131 
2, 0.1918388307094574, 0.6971499919891357 
3, 0.15965107083320618, 0.68023681640625 
4, 0.12738853693008423, 0.6897132396697998 
5, 0.09489311277866364, 0.6975259780883789 
6, 0.062094755470752716, 0.6766681671142578 
7, 0.028940878808498383, 0.6820690631866455 
8, -0.004604429006576538, 0.6803860664367676 
9, -0.038562990725040436, 0.6821548938751221 
10, -0.07290253043174744, 0.683283805847168 
11, -0.10767945647239685, 0.6958267688751221 
12, -0.1428741216659546, 0.6474721431732178 
13, -0.17849603295326233, 0.6853010654449463 
14, -0.2145538479089737, 0.7250711917877197 
15, -0.25102663040161133, 0.6837940216064453 
16, -0.2879071831703186, 0.6772358417510986 
17, -0.32522115111351013, 0.6777982711791992 
18, -0.3629452586174011, 0.745898962020874 
19, -0.4010829031467438, 0.681739091873169 
20, -0.43959909677505493, 0.6769371032714844 
21, -0.4785311222076416, 0.6838042736053467 
22, -0.517855167388916, 0.6778261661529541 
23, -0.5575613975524902, 0.675494909286499 
24, -0.5976479053497314, 0.6979608535766602 
25, -0.6381109952926636, 0.7929039001464844 
26, -0.6789533495903015, 0.7159128189086914 
27, -0.7203105688095093, 0.7802560329437256 
28, -0.7623937129974365, 0.705838680267334 
29, -0.8048344254493713, 0.7128331661224365 
30, -0.8476179838180542, 0.6904101371765137 
31, -0.890659511089325, 0.6553599834442139 
32, -0.9340829253196716, 0.6866981983184814 
33, -0.9778944849967957, 0.6891379356384277 
34, -1.0221115350723267, 0.6792588233947754 
35, -1.0666812658309937, 0.7316551208496094 
36, -1.1116201877593994, 0.690457820892334 
37, -1.1569187641143799, 0.6874439716339111 
38, -1.2025419473648071, 0.6925277709960938 
39, -1.2484749555587769, 0.658062219619751 
40, -1.294692039489746, 0.6492700576782227 
41, -1.3411563634872437, 0.6854751110076904 
42, -1.3876450061798096, 0.7077631950378418 
43, -1.4344068765640259, 0.7171599864959717 
44, -1.4813967943191528, 0.6446480751037598 
45, -1.528613805770874, 0.6505789756774902 
46, -1.576053261756897, 0.6824591159820557 
47, -1.6237246990203857, 0.6869230270385742 
48, -1.6715819835662842, 0.6401469707489014 
49, -1.7196425199508667, 0.7305781841278076 
50, -1.7678768634796143, 0.6423709392547607 
51, -1.816293716430664, 0.6408851146697998 
52, -1.8648908138275146, 0.6499881744384766 
53, -1.9136607646942139, 0.6422569751739502 
54, -1.962575912475586, 0.6334037780761719 
55, -2.0116524696350098, 0.6387317180633545 
56, -2.0608744621276855, 0.6374838352203369 
57, -2.109771728515625, 0.6404938697814941 
58, -2.158745050430298, 0.657526969909668 
59, -2.2078332901000977, 0.6354250907897949 
60, -2.2570559978485107, 0.7034239768981934 
61, -2.306516408920288, 0.6370351314544678 
62, -2.3561882972717285, 0.6420290470123291 
63, -2.405994415283203, 0.63332200050354 
64, -2.455883026123047, 0.6311590671539307 
65, -2.505861282348633, 0.6427819728851318 
66, -2.555776834487915, 0.6664760112762451 
67, -2.6056785583496094, 0.6341149806976318 
68, -2.655668258666992, 0.6660900115966797 
69, -2.705766201019287, 0.6630859375 
70, -2.7579429149627686, 0.6767899990081787 
71, -2.811522960662842, 0.7508418560028076 
72, -2.8651583194732666, 0.6709768772125244 
73, -2.918825626373291, 0.6513121128082275 
74, -2.9725258350372314, 0.7167408466339111 
75, -3.0262551307678223, 0.6803779602050781 
76, -3.0785257816314697, 0.6736249923706055 
77, -3.130467414855957, 0.8018059730529785 
78, -3.182435989379883, 0.6687910556793213 
79, -3.2344319820404053, 0.6421651840209961 
80, -3.2864348888397217, 0.6668388843536377 
81, -3.3384599685668945, 0.6671860218048096 
82, -3.3905105590820312, 0.6648960113525391 
83, -3.4425694942474365, 0.6216809749603271 
84, -3.4946212768554688, 0.671638011932373 
85, -3.5466442108154297, 0.6768410205841064 
86, -3.598703622817993, 0.6735689640045166 
87, -3.6507577896118164, 0.6648011207580566 
88, -3.702857494354248, 0.6728310585021973 
89, -3.7549562454223633, 0.6928529739379883 
90, -3.80708384513855, 0.6673939228057861 
91, -3.8592586517333984, 0.6838252544403076 
92, -3.911445379257202, 0.6963632106781006 
93, -3.963660955429077, 0.6957831382751465 
94, -4.0159149169921875, 0.6517620086669922 
95, -4.0677056312561035, 0.6313841342926025 
96, -4.119077205657959, 0.6717488765716553 
97, -4.170510768890381, 0.6657829284667969 
