Iteration, loss, time 
0, 1.0965142250061035, 9.985411882400513 
1, 1.063603401184082, 8.266638994216919 
2, 1.031528115272522, 7.427902460098267 
3, 1.0005910396575928, 7.79087495803833 
4, 0.9712846279144287, 7.293843030929565 
5, 0.9426994919776917, 8.107044219970703 
6, 0.9152085781097412, 7.805961608886719 
7, 0.8883832693099976, 8.174546480178833 
8, 0.8623207807540894, 8.313529253005981 
9, 0.8366442918777466, 8.428412675857544 
10, 0.8114875555038452, 7.938561677932739 
11, 0.786946177482605, 7.858152627944946 
12, 0.7628680467605591, 7.751038551330566 
13, 0.7392953634262085, 7.361955165863037 
14, 0.7162479162216187, 7.555073022842407 
15, 0.6936491131782532, 7.328043460845947 
16, 0.6721441745758057, 7.719645261764526 
17, 0.6512016654014587, 7.764454364776611 
18, 0.6304762959480286, 8.197746515274048 
19, 0.6103587746620178, 7.462856769561768 
20, 0.5910082459449768, 7.812269687652588 
21, 0.5725312232971191, 8.07639193534851 
22, 0.5543934106826782, 8.749814510345459 
23, 0.536880373954773, 8.543499946594238 
24, 0.5199954509735107, 8.565034866333008 
25, 0.5038060545921326, 9.762249946594238 
26, 0.4881848692893982, 14.470708131790161 
27, 0.4734373688697815, 11.120099306106567 
28, 0.4593052864074707, 7.992212533950806 
29, 0.4453659951686859, 7.210770845413208 
30, 0.43177998065948486, 7.3171186447143555 
31, 0.41863787174224854, 8.23782467842102 
32, 0.4062488377094269, 8.169538497924805 
33, 0.3941457271575928, 9.109332799911499 
34, 0.3821899890899658, 7.696893215179443 
35, 0.3705272674560547, 9.08220386505127 
36, 0.3593040108680725, 10.366533517837524 
37, 0.34837013483047485, 11.681739091873169 
38, 0.3377453088760376, 9.922613620758057 
39, 0.3274226486682892, 9.049901247024536 
40, 0.31749874353408813, 9.072230339050293 
41, 0.3081342577934265, 9.1316077709198 
42, 0.29896411299705505, 8.830472469329834 
43, 0.29003357887268066, 9.449326276779175 
44, 0.2815724313259125, 9.533512830734253 
45, 0.27314862608909607, 9.876956224441528 
46, 0.26500293612480164, 10.84427523612976 
47, 0.25714948773384094, 8.412029027938843 
48, 0.24898581206798553, 8.95908522605896 
49, 0.24122722446918488, 8.873130321502686 
50, 0.23351332545280457, 8.689694881439209 
51, 0.2258574366569519, 8.756592988967896 
52, 0.21832075715065002, 9.29505205154419 
53, 0.2110426276922226, 9.005467891693115 
54, 0.20407603681087494, 9.539377689361572 
55, 0.19716575741767883, 9.84060287475586 
56, 0.19054603576660156, 10.398407459259033 
57, 0.18419992923736572, 9.924713373184204 
58, 0.1781202107667923, 11.221543312072754 
59, 0.1721167117357254, 12.462809801101685 
60, 0.16588592529296875, 10.841956853866577 
61, 0.1598210334777832, 10.713505744934082 
62, 0.15387417376041412, 10.224466800689697 
63, 0.14823520183563232, 10.828726291656494 
64, 0.14336293935775757, 8.923855304718018 
65, 0.1384851336479187, 9.808439016342163 
66, 0.05303321033716202, 6.037472486495972 
67, 0.12844762206077576, 8.025488138198853 
68, 0.12306656688451767, 9.17617130279541 
69, 0.11825322359800339, 7.944237470626831 
70, 0.11346709728240967, 9.484848499298096 
